host	logname	time	method	url	response	bytes	referer	useragent
slip-18-4.ots.utexas.edu	-	804575565	GET	/shuttle/missions/sts-71/images/KSC-95EC-0916.jpg	200	34029		
d49-1.cpe.melbourne.aone.net.au	-	804575567	GET	/shuttle/missions/sts-71/images/KSC-95EC-0918.jpg	200	46888		
204.244.4.10	-	804575570	GET	/shuttle/missions/sts-71/mission-sts-71.html	304	0		
204.244.4.10	-	804575572	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	304	0		
204.244.4.10	-	804575572	GET	/images/KSC-logosmall.gif	304	0		
204.244.4.10	-	804575572	GET	/images/launch-logo.gif	304	0		
burger.letters.com	-	804575573	GET	/shuttle/countdown/liftoff.html	304	0		
dynamic176-24.ip.portal.com	-	804575574	GET	/history/apollo/images/footprint-logo.gif	200	4209		
burger.letters.com	-	804575574	GET	/images/NASA-logosmall.gif	304	0		
zzsbtafe.slip.cc.uq.oz.au	-	804575574	GET	/	200	7074		
www-d1.proxy.aol.com	-	804575576	GET	/shuttle/missions/sts-71/images/KSC-95EC-0911.gif	200	31242		
prg1.prgone.com	-	804575577	GET	/shuttle/countdown/video/livevideo.gif	200	57216		
fractal.mech.tohoku.ac.jp	-	804575579	GET	/shuttle/countdown/countdown.html	200	3985		
antares.physics.carleton.edu	-	804575581	GET	/shuttle/technology/images/sts_body_2-small.gif	200	30067		
burger.letters.com	-	804575581	GET	/shuttle/countdown/video/livevideo.gif	200	57216		
pm-1-25.connectnet.com	-	804575582	GET	/shuttle/missions/sts-71/images/KSC-95EC-0443.gif	200	64910		
fractal.mech.tohoku.ac.jp	-	804575585	GET	/shuttle/countdown/count.gif	200	40310		
guest.dtc.net	-	804575587	GET	/shuttle/countdown/video/livevideo.gif	200	57216		
antares.physics.carleton.edu	-	804575587	GET	/shuttle/technology/images/crew_compartment_13-small.gif	200	79088		
antares.physics.carleton.edu	-	804575588	GET	/shuttle/technology/sts-newsref/sts_coord.html	200	136806		
200.10.239.205	-	804575589	GET	/facilities/lc39a.html	200	7008		
antares.physics.carleton.edu	-	804575590	GET	/shuttle/technology/images/aft_fuselage_2-small.gif	200	45632		
dialport-19.sh.lsumc.edu	-	804575592	GET	/shuttle/missions/sts-71/images/KSC-95EC-0907.gif	200	51939		
piweba1y.prodigy.com	-	804575593	GET	/shuttle/missions/sts-71/images/KSC-95EC-0918.gif	200	31631		
fractal.mech.tohoku.ac.jp	-	804575594	GET	/images/NASA-logosmall.gif	200	786		
fractal.mech.tohoku.ac.jp	-	804575596	GET	/images/KSC-logosmall.gif	200	1204		
kntinter.knt.co.jp	-	804575597	GET	/	200	7074		
earthlink.mpx.com.au	-	804575597	GET	/shuttle/countdown/	200	3985		
kntinter.knt.co.jp	-	804575601	GET	/images/ksclogo-medium.gif	200	5866		
43.exis.net	-	804575603	GET	/shuttle/missions/sts-71/images/KSC-95EC-0911.gif	200	31242		
zzsbtafe.slip.cc.uq.oz.au	-	804575608	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
fractal.mech.tohoku.ac.jp	-	804575612	GET	/cgi-bin/imagemap/countdown?100,177	302	110		
www-b6.proxy.aol.com	-	804575612	GET	/htbin/wais.pl	200	308		
fractal.mech.tohoku.ac.jp	-	804575613	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
netcom16.netcom.com	-	804575615	GET	/shuttle/resources/orbiters/challenger.html	200	8089		
earthlink.mpx.com.au	-	804575615	GET	/shuttle/countdown/count.gif	200	40310		
dynamic176-24.ip.portal.com	-	804575616	GET	/history/apollo/images/footprint.gif	200	67171		
204.191.209.4	-	804575617	GET	/	200	7074		
kntinter.knt.co.jp	-	804575618	GET	/images/NASA-logosmall.gif	200	786		
dolphin-40.netrunner.net	-	804575620	GET	/shuttle/missions/sts-71/sts-71-day-01-highlights.html	200	2722		
kntinter.knt.co.jp	-	804575620	GET	/images/MOSAIC-logosmall.gif	200	363		
200.10.239.205	-	804575621	GET	/images/lc39a-logo.gif	200	13116		
kntinter.knt.co.jp	-	804575622	GET	/images/USA-logosmall.gif	200	234		
moose.erie.net	-	804575623	GET	/shuttle/resources/orbiters/columbia.html	200	6922		
204.191.209.4	-	804575624	GET	/images/ksclogo-medium.gif	200	5866		
kntinter.knt.co.jp	-	804575624	GET	/images/WORLD-logosmall.gif	200	669		
zzsbtafe.slip.cc.uq.oz.au	-	804575625	GET	/shuttle/countdown/	200	3985		
dialport-19.sh.lsumc.edu	-	804575626	GET	/shuttle/missions/sts-71/images/KSC-95EC-0906.gif	200	31725		
n105.coco.community.net	-	804575627	GET	/shuttle/missions/sts-67/mission-sts-67.html	200	21408		
204.191.209.4	-	804575631	GET	/images/NASA-logosmall.gif	200	786		
204.191.209.4	-	804575631	GET	/images/MOSAIC-logosmall.gif	200	363		
moose.erie.net	-	804575632	GET	/shuttle/resources/orbiters/columbia-logo.gif	200	11417		
204.191.209.4	-	804575632	GET	/images/USA-logosmall.gif	200	234		
moose.erie.net	-	804575632	GET	/images/ksclogosmall.gif	200	3635		
204.131.81.135	-	804575633	GET	/shuttle/missions/missions.html	200	8677		
ix-lv4-11.ix.netcom.com	-	804575635	GET	/shuttle/countdown/countdown.html	200	3985		
rock19.calon.com	-	804575636	GET	/shuttle/countdown/	200	3985		
200.10.239.205	-	804575637	GET	/images/ksclogosmall.gif	304	0		
200.10.239.205	-	804575637	GET	/images/kscmap-tiny.gif	200	2537		
ip4.mind.net	-	804575638	GET	/images/shuttle-patch-small.gif	200	4179		
204.191.209.4	-	804575639	GET	/images/WORLD-logosmall.gif	200	669		
ix-lv4-11.ix.netcom.com	-	804575639	GET	/shuttle/countdown/count.gif	200	40310		
dolphin-40.netrunner.net	-	804575640	GET	/shuttle/missions/sts-71/sts-71-day-02-highlights.html	200	4722		
43.exis.net	-	804575640	GET	/shuttle/missions/sts-71/images/KSC-95EC-0913.gif	200	21957		
rock19.calon.com	-	804575640	GET	/shuttle/countdown/count.gif	200	40310		
rock19.calon.com	-	804575640	GET	/images/NASA-logosmall.gif	200	786		
204.131.81.135	-	804575640	GET	/images/launchmedium.gif	200	11853		
rock19.calon.com	-	804575640	GET	/images/KSC-logosmall.gif	200	1204		
citynet.ci.la.ca.us	-	804575644	GET	/shuttle/missions/sts-71/images/KSC-95EC-0917.gif	200	30995		
winnie.freenet.mb.ca	-	804575645	GET	/shuttle/countdown/lps/fr.html	200	1879		
moose.erie.net	-	804575647	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
ad01-005.compuserve.com	-	804575648	GET	/images/rss.gif	200	172032		
204.191.209.4	-	804575649	GET	/images/ksclogo.gif	200	14298		
zph.hip.cam.org	-	804575651	GET	/shuttle/countdown/liftoff.html	304	0		
204.131.81.135	-	804575651	GET	/images/NASA-logosmall.gif	200	786		
zph.hip.cam.org	-	804575652	GET	/images/NASA-logosmall.gif	304	0		
204.131.81.135	-	804575653	GET	/images/KSC-logosmall.gif	200	1204		
dolphin-40.netrunner.net	-	804575657	GET	/shuttle/missions/sts-71/sts-71-day-03-highlights.html	200	6104		
dialup103.myriad.net	-	804575661	GET	/shuttle/missions/sts-71/images/index71.gif	200	235862		
www-b6.proxy.aol.com	-	804575663	GET	/shuttle/missions/sts-67/sts-67-patch-small.gif	200	17083		
ip1.mind.net	-	804575664	GET	/shuttle/missions/sts-71/images/index71.gif	200	235862		
bradfute.vip.best.com	-	804575667	GET	/htbin/cdt_main.pl	200	3214		
ip4.mind.net	-	804575668	GET	/shuttle/technology/sts-newsref/stsref-toc.html	200	81920		
43.exis.net	-	804575669	GET	/shuttle/missions/sts-71/images/KSC-95EC-0915.gif	200	29634		
netcom16.netcom.com	-	804575674	GET	/shuttle/missions/51-l/mission-51-l.html	200	6723		
dialport-19.sh.lsumc.edu	-	804575674	GET	/shuttle/missions/sts-71/images/KSC-95EC-0906.jpg	200	58414		
isdn6-34.dnai.com	-	804575675	GET	/shuttle/missions/sts-71/movies/crew-arrival-t38.mpg	200	65536		
also.hooked.net	-	804575676	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
zzsbtafe.slip.cc.uq.oz.au	-	804575678	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
slip-28-14.ots.utexas.edu	-	804575680	GET	/shuttle/countdown/liftoff.html	200	4538		
pm-1-25.connectnet.com	-	804575684	GET	/shuttle/missions/sts-71/images/KSC-95EC-0917.jpg	200	52491		
slip-28-14.ots.utexas.edu	-	804575685	GET	/images/NASA-logosmall.gif	200	786		
ppp8.cowan.edu.au	-	804575688	GET	/shuttle/technology/images/aft_fuselage_2-small.gif	200	45632		
rppp77.cofc.edu	-	804575688	GET	/history/apollo/apollo-13/sounds/a13_003.wav	200	6685		
antares.physics.carleton.edu	-	804575694	GET	/shuttle/technology/sts-newsref/sts-mps.html	200	215411		
ix-lv4-11.ix.netcom.com	-	804575694	GET	/images/NASA-logosmall.gif	200	786		
earthlink.mpx.com.au	-	804575694	GET	/cgi-bin/imagemap/countdown?250,39	302	100		
netcom16.netcom.com	-	804575695	GET	/shuttle/missions/51-l/news	302	0		
dorsai.dorsai.org	-	804575696	GET	/shuttle/resources/orbiters/challenger.html	200	8089		
netcom16.netcom.com	-	804575696	GET	/shuttle/missions/51-l/news/	200	368		
ix-lv4-11.ix.netcom.com	-	804575697	GET	/images/KSC-logosmall.gif	200	1204		
earthlink.mpx.com.au	-	804575698	GET	/shuttle/countdown/countdown.html	200	3985		
43.exis.net	-	804575699	GET	/shuttle/missions/sts-71/images/KSC-95EC-0916.gif	200	25814		
also.hooked.net	-	804575699	GET	/shuttle/missions/sts-71/images/KSC-95EC-0913.jpg	200	25439		
dorsai.dorsai.org	-	804575700	GET	/shuttle/resources/orbiters/challenger-logo.gif	200	4179		
ip4.mind.net	-	804575702	GET	/shuttle/missions/missions.html	200	8677		
netcom16.netcom.com	-	804575703	GET	/shuttle/missions/51-l/51-l-info.html	200	1387		
ip4.mind.net	-	804575704	GET	/images/launchmedium.gif	200	11853		
dorsai.dorsai.org	-	804575705	GET	/images/ksclogosmall.gif	200	3635		
dorsai.dorsai.org	-	804575705	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
ix-lv4-11.ix.netcom.com	-	804575706	GET	/cgi-bin/imagemap/countdown?321,278	302	98		
zph.hip.cam.org	-	804575706	GET	/shuttle/countdown/video/livevideo.gif	200	65941		
ix-lv4-11.ix.netcom.com	-	804575707	GET	/shuttle/countdown/liftoff.html	200	4538		
ip4.mind.net	-	804575710	GET	/images/NASA-logosmall.gif	200	786		
ip4.mind.net	-	804575710	GET	/images/KSC-logosmall.gif	200	1204		
earthlink.mpx.com.au	-	804575710	GET	/shuttle/countdown/count.gif	200	40310		
ix-lv4-11.ix.netcom.com	-	804575711	GET	/shuttle/countdown/video/livevideo.gif	200	0		
slip-28-14.ots.utexas.edu	-	804575711	GET	/shuttle/countdown/video/livevideo.gif	200	65941		
prg1.prgone.com	-	804575712	GET	/shuttle/countdown/video/livevideo.gif	200	40960		
netcom16.netcom.com	-	804575712	GET	/shuttle/missions/51-l/docs/	200	368		
slip-28-14.ots.utexas.edu	-	804575715	GET	/shuttle/countdown/liftoff.html	304	0		
slip-28-14.ots.utexas.edu	-	804575716	GET	/images/NASA-logosmall.gif	304	0		
www-b4.proxy.aol.com	-	804575718	GET	/history/apollo/apollo-13/images/	200	1851		
dialport-19.sh.lsumc.edu	-	804575718	GET	/shuttle/missions/sts-71/images/KSC-95EC-0912.jpg	200	66202		
ix-lv4-11.ix.netcom.com	-	804575719	GET	/htbin/cdt_clock.pl	200	543		
rock19.calon.com	-	804575722	GET	/cgi-bin/imagemap/countdown?94,147	302	96		
netcom16.netcom.com	-	804575725	GET	/shuttle/missions/51-l/movies/	200	372		
fractal.mech.tohoku.ac.jp	-	804575726	GET	/shuttle/countdown/countdown.html	200	3985		
netcom16.netcom.com	-	804575730	GET	/shuttle/missions/51-l/sounds/	200	372		
43.exis.net	-	804575730	GET	/shuttle/missions/sts-71/images/KSC-95EC-0917.gif	200	30995		
mbtown01.remote.louisville.edu	-	804575731	GET	/history/apollo/apollo.html	200	3258		
slip-28-14.ots.utexas.edu	-	804575735	GET	/shuttle/countdown/video/livevideo.gif	200	65734		
netcom16.netcom.com	-	804575735	GET	/shuttle/missions/51-l/images/	200	1038		
pm-1-25.connectnet.com	-	804575736	GET	/shuttle/missions/sts-71/images/KSC-95EC-0918.txt	200	1391		
slip-28-14.ots.utexas.edu	-	804575738	GET	/htbin/cdt_clock.pl	200	543		
piweba3y.prodigy.com	-	804575742	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
www-b4.proxy.aol.com	-	804575742	GET	/history/apollo/apollo-13/images/70HC314.GIF	200	101267		
zph.hip.cam.org	-	804575742	GET	/shuttle/countdown/liftoff.html	304	0		
www-b4.proxy.aol.com	-	804575744	GET	/history/apollo/apollo-13/images/70HC314.GIF	200	101267		
brother.cc.monash.edu.au	-	804575744	GET	/shuttle/countdown/	200	3985		
netcom16.netcom.com	-	804575744	GET	/icons/image.xbm	200	509		
selene.sol.cs.ritsumei.ac.jp	-	804575744	GET	/cgi-bin/imagemap/countdown?112,171	302	110		
moose.erie.net	-	804575744	GET	/ksc.html	200	7074		
zph.hip.cam.org	-	804575745	GET	/images/NASA-logosmall.gif	304	0		
ix-lv4-11.ix.netcom.com	-	804575746	GET	/cgi-bin/imagemap/countdown?365,277	302	68		
brother.cc.monash.edu.au	-	804575747	GET	/images/NASA-logosmall.gif	200	786		
rock19.calon.com	-	804575747	GET	/cgi-bin/imagemap/countdown?373,276	302	68		
moose.erie.net	-	804575748	GET	/images/ksclogo-medium.gif	200	5866		
www-b4.proxy.aol.com	-	804575749	GET	/history/apollo/apollo-13/images/70HC314.GIF	200	101267		
ruger-50.slip.uiuc.edu	-	804575750	GET	/shuttle/missions/sts-71/movies/crew-arrival-t38.mpg	200	49152		
www-d1.proxy.aol.com	-	804575752	GET	/shuttle/missions/sts-71/images/KSC-95EC-0443.jpg	200	115599		
slip-28-14.ots.utexas.edu	-	804575753	GET	/shuttle/countdown/video/livevideo.gif	200	57344		
dorsai.dorsai.org	-	804575753	GET	/shuttle/missions/51-l/mission-51-l.html	200	6723		
moose.erie.net	-	804575754	GET	/images/USA-logosmall.gif	200	234		
pm-1-25.connectnet.com	-	804575755	GET	/shuttle/missions/sts-71/images/KSC-95EC-0918.gif	200	31631		
dorsai.dorsai.org	-	804575755	GET	/shuttle/missions/51-l/51-l-patch-small.gif	200	10495		
moose.erie.net	-	804575757	GET	/images/WORLD-logosmall.gif	200	669		
moose.erie.net	-	804575758	GET	/images/MOSAIC-logosmall.gif	200	363		
isdn6-34.dnai.com	-	804575759	GET	/shuttle/missions/sts-71/movies/crew-arrival-t38.mpg	200	305722		
dorsai.dorsai.org	-	804575760	GET	/images/KSC-logosmall.gif	200	1204		
dorsai.dorsai.org	-	804575760	GET	/images/launch-logo.gif	200	1713		
205.216.162.24	-	804575764	GET	/shuttle/countdown/countdown.html	200	3985		
205.216.162.24	-	804575765	GET	/images/NASA-logosmall.gif	200	786		
205.216.162.24	-	804575765	GET	/images/KSC-logosmall.gif	200	1204		
205.216.162.24	-	804575765	GET	/shuttle/countdown/count.gif	200	40310		
dolphin-40.netrunner.net	-	804575766	GET	/shuttle/missions/sts-71/sts-71-day-04-highlights.html	200	5544		
205.216.162.24	-	804575769	GET	/cgi-bin/imagemap/countdown?105,148	302	96		
43.exis.net	-	804575772	GET	/shuttle/missions/sts-71/images/KSC-95EC-0918.gif	200	31631		
selene.sol.cs.ritsumei.ac.jp	-	804575775	GET	/cgi-bin/imagemap/countdown?268,277	302	85		
zph.hip.cam.org	-	804575775	GET	/shuttle/countdown/video/livevideo.gif	200	65536		
selene.sol.cs.ritsumei.ac.jp	-	804575776	GET	/htbin/cdt_main.pl	200	3214		
piweba3y.prodigy.com	-	804575777	GET	/shuttle/missions/sts-71/images/KSC-95EC-0873.gif	200	47245		
205.216.162.24	-	804575778	GET	/cgi-bin/imagemap/countdown?272,280	302	85		
205.216.162.24	-	804575778	GET	/htbin/cdt_main.pl	200	3214		
antares.physics.carleton.edu	-	804575782	GET	/shuttle/technology/sts-newsref/sts_mes.html	200	175621		
netcom16.netcom.com	-	804575785	GET	/shuttle/missions/51-l/images/86HC159.GIF	200	78295		
moose.erie.net	-	804575786	GET	/facts/facts.html	200	4717		
205.216.162.24	-	804575787	GET	/shuttle/countdown/liftoff.html	200	4538		
205.216.162.24	-	804575788	GET	/shuttle/countdown/video/livevideo.gif	200	65123		
brother.cc.monash.edu.au	-	804575789	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
bradfute.vip.best.com	-	804575790	GET	/htbin/cdt_main.pl	200	3214		
pm-1-25.connectnet.com	-	804575792	GET	/shuttle/missions/sts-71/images/KSC-95EC-0917.txt	200	1392		
205.216.162.24	-	804575793	GET	/htbin/cdt_clock.pl	200	543		
antares.physics.carleton.edu	-	804575793	GET	/shuttle/technology/sts-newsref/sts-rhc.html	200	134392		
antares.physics.carleton.edu	-	804575794	GET	/images/ksclogosmall.gif	304	0		
antares.physics.carleton.edu	-	804575794	GET	/images/launch-small.gif	200	3938		
steinhardt.hep.upenn.edu	-	804575794	GET	/history/apollo/apollo-13/apollo-13.html	200	18114		
moose.erie.net	-	804575794	GET	/images/faq.gif	200	263		
steinhardt.hep.upenn.edu	-	804575795	GET	/history/apollo/apollo-13/apollo-13-patch-small.gif	200	12859		
steinhardt.hep.upenn.edu	-	804575796	GET	/history/apollo/images/footprint-logo.gif	200	4209		
steinhardt.hep.upenn.edu	-	804575796	GET	/images/ksclogosmall.gif	200	3635		
slipmlipsie.ca.merl.com	-	804575800	GET	/shuttle/missions/sts-71/movies/sts-71-mir-dock-2.mpg	200	835394		
selene.sol.cs.ritsumei.ac.jp	-	804575801	GET	/shuttle/countdown/count.html	200	73231		
ppp8.cowan.edu.au	-	804575803	GET	/shuttle/technology/images/crew_compartment_13-small.gif	200	57344		
zph.hip.cam.org	-	804575807	GET	/shuttle/countdown/liftoff.html	304	0		
dialport-19.sh.lsumc.edu	-	804575807	GET	/shuttle/missions/sts-71/images/KSC-95EC-0870.gif	200	45308		
zph.hip.cam.org	-	804575809	GET	/images/NASA-logosmall.gif	304	0		
pm-1-25.connectnet.com	-	804575810	GET	/shuttle/missions/sts-71/images/KSC-95EC-0913.gif	200	21957		
dorsai.dorsai.org	-	804575810	GET	/shuttle/missions/51-l/news	302	0		
news.ti.com	-	804575811	GET	/shuttle/missions/sts-71/sts-71-patch.jpg	200	98304		
dorsai.dorsai.org	-	804575811	GET	/shuttle/missions/51-l/news/	200	368		
dorsai.dorsai.org	-	804575812	GET	/icons/blank.xbm	200	509		
dorsai.dorsai.org	-	804575812	GET	/icons/menu.xbm	200	527		
selene.sol.cs.ritsumei.ac.jp	-	804575814	GET	/shuttle/countdown/liftoff.html	200	4538		
dialup103.myriad.net	-	804575815	GET	/shuttle/missions/sts-71/images/KSC-95EC-0589.jpg	200	64427		
fractal.mech.tohoku.ac.jp	-	804575818	GET	/cgi-bin/imagemap/countdown?111,111	302	111		
fractal.mech.tohoku.ac.jp	-	804575819	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
selene.sol.cs.ritsumei.ac.jp	-	804575819	GET	/shuttle/countdown/video/livevideo.gif	200	65123		
fractal.mech.tohoku.ac.jp	-	804575822	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
fractal.mech.tohoku.ac.jp	-	804575825	GET	/images/launch-logo.gif	200	1713		
dorsai.dorsai.org	-	804575827	GET	/shuttle/missions/51-l/	200	1712		
dorsai.dorsai.org	-	804575828	GET	/icons/image.xbm	200	509		
dorsai.dorsai.org	-	804575828	GET	/icons/text.xbm	200	527		
xtsd0109.it.wsu.edu	-	804575834	GET	/shuttle/missions/sts-2/mission-sts-2.html	200	7746		
zph.hip.cam.org	-	804575834	GET	/shuttle/countdown/video/livevideo.gif	200	65123		
xtsd0109.it.wsu.edu	-	804575836	GET	/shuttle/missions/sts-2/sts-2-patch-small.gif	200	9851		
ruger-16.slip.uiuc.edu	-	804575838	GET	/shuttle/missions/sts-71/movies/crew-arrival-t38.mpg	200	305722		
rppp77.cofc.edu	-	804575839	GET	/history/apollo/apollo-13/sounds/a13_002.wav	200	49152		
www-a2.proxy.aol.com	-	804575839	GET	/history/apollo/apollo-13/sounds/a13_002.wav	200	127045		
compware.phx.net99.net	-	804575843	GET	/shuttle/technology/images/sts_spec_6-small.gif	200	47145		
antares.physics.carleton.edu	-	804575844	GET	/shuttle/technology/sts-newsref/sts-av.html	200	117170		
fractal.mech.tohoku.ac.jp	-	804575844	GET	/shuttle/missions/sts-71/sts-71-day-03-highlights.html	200	6104		
dialport-19.sh.lsumc.edu	-	804575845	GET	/cgi-bin/imagemap/countdown?104,109	302	111		
xtsd0109.it.wsu.edu	-	804575846	GET	/images/KSC-logosmall.gif	200	1204		
xtsd0109.it.wsu.edu	-	804575847	GET	/images/launch-logo.gif	200	1713		
www-a1.proxy.aol.com	-	804575849	GET	/history/apollo/apollo-13/apollo-13.html	200	18114		
alyssa.prodigy.com	-	804575856	GET	/	200	7074		
moose.erie.net	-	804575858	GET	/facts/faq08.html	200	47468		
ip36.herndon2.va.interramp.com	-	804575862	GET	/shuttle/countdown/	200	3985		
also.hooked.net	-	804575862	GET	/shuttle/missions/sts-71/images/KSC-95EC-0909.txt	200	1009		
compware.phx.net99.net	-	804575862	GET	/shuttle/technology/sts-newsref/sts_overview.html	200	65536		
ip36.herndon2.va.interramp.com	-	804575865	GET	/shuttle/countdown/count.gif	200	40310		
ip36.herndon2.va.interramp.com	-	804575865	GET	/images/NASA-logosmall.gif	200	786		
ip36.herndon2.va.interramp.com	-	804575865	GET	/images/KSC-logosmall.gif	200	1204		
alyssa.prodigy.com	-	804575866	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
crc1.cris.com	-	804575866	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
ts2_port28.planet.eon.net	-	804575868	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
pm-1-25.connectnet.com	-	804575869	GET	/shuttle/missions/sts-71/images/KSC-95EC-0917.jpg	200	52491		
